Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-08-11 00:00:00-04:00,2.398739343370216,2.4430237197841382,2.3618356963586145,2.3913586139678955,76671500,0.0,0.0
2005-08-12 00:00:00-04:00,2.3987393700616737,2.657065077987819,2.3987393700616737,2.6467320919036865,29113500,0.0,0.0
2005-08-15 00:00:00-04:00,2.620160853244487,2.6349223089608724,2.5478296146519384,2.553734302520752,10596500,0.0,0.0
2005-08-16 00:00:00-04:00,2.494688021313091,2.5537338333303095,2.494688021313091,2.5315916538238525,5141000,0.0,0.0
2005-08-17 00:00:00-04:00,2.531591848492986,2.5389725755626857,2.4799265830346697,2.48730731010437,6423500,0.0,0.0
2005-08-18 00:00:00-04:00,2.5020689725223706,2.5064972680450404,2.3987386162418907,2.4135000705718994,12727000,0.0,0.0
2005-08-19 00:00:00-04:00,2.4341659594250786,2.4636888650191073,2.3987383671300053,2.4504034519195557,3029500,0.0,0.0
2005-08-22 00:00:00-04:00,2.4577842203212117,2.512401737379888,2.4223568033910876,2.5094494819641113,2909500,0.0,0.0
2005-08-23 00:00:00-04:00,2.5832572661318816,2.648207778178151,2.5537343541027866,2.592114210128784,13466000,0.0,0.0
2005-08-24 00:00:00-04:00,2.583256959915161,2.620160595577009,2.5581625228591878,2.583256959915161,3083000,0.0,0.0
2005-08-25 00:00:00-04:00,2.612779944684679,2.6186846321451207,2.5684955805982588,2.577352523803711,4667000,0.0,0.0
2005-08-26 00:00:00-04:00,2.590638011731426,2.5994949557884737,2.5684958275592438,2.578828811645508,2704000,0.0,0.0
2005-08-29 00:00:00-04:00,2.494688028914826,2.5360201326469047,2.4858310866970945,2.5094494819641113,5458000,0.0,0.0
2005-08-30 00:00:00-04:00,2.5256880248702154,2.567020145787422,2.5020697957535787,2.51387882232666,2581000,0.0,0.0
2005-08-31 00:00:00-04:00,2.518305943100916,2.518305943100916,2.4518794124271746,2.478450059890747,3004500,0.0,0.0
2005-09-01 00:00:00-04:00,2.4873073488826356,2.4873073488826356,2.2924560104283955,2.3987386226654053,12468500,0.0,0.0
2005-09-02 00:00:00-04:00,2.4223571165557307,2.4474515547896685,2.363311120754666,2.3721680641174316,5748500,0.0,0.0
2005-09-06 00:00:00-04:00,2.3913574148822194,2.4282610433894303,2.386928944267278,2.4208803176879883,2726500,0.0,0.0
2005-09-07 00:00:00-04:00,2.4223569503249798,2.4253092059198327,2.364787174358493,2.3898816108703613,3643500,0.0,0.0
2005-09-08 00:00:00-04:00,2.3987382258910896,2.4385941109022142,2.3987382258910896,2.409071207046509,2558500,0.0,0.0
2005-09-09 00:00:00-04:00,2.4430220953717625,2.4504028198664973,2.423832176491382,2.445974349975586,2468500,0.0,0.0
