0.000000000000000000e+00,7.396699905395507812e+00,1.300000000000000000e+01,7.000000000000000000e+00,6.486999988555908203e+00,4.309999942779541016e-01,3.300000000000000000e+02
1.000000000000000000e+00,3.363300085067749023e+00,9.240000152587890625e+01,5.000000000000000000e+00,6.373000144958496094e+00,5.500000119209289551e-01,2.760000000000000000e+02
0.000000000000000000e+00,1.997599959373474121e+00,5.970000076293945312e+01,2.400000000000000000e+01,5.836999893188476562e+00,5.839999914169311523e-01,6.660000000000000000e+02
1.000000000000000000e+00,2.161999940872192383e+00,9.390000152587890625e+01,5.000000000000000000e+00,8.375000000000000000e+00,6.050000190734863281e-01,4.030000000000000000e+02
0.000000000000000000e+00,6.336100101470947266e+00,6.509999847412109375e+01,6.000000000000000000e+00,6.094999790191650391e+00,4.280000030994415283e-01,3.000000000000000000e+02
0.000000000000000000e+00,1.868100047111511230e+00,9.880000305175781250e+01,4.000000000000000000e+00,5.982999801635742188e+00,6.090000271797180176e-01,7.110000000000000000e+02
0.000000000000000000e+00,7.826499938964843750e+00,4.909999847412109375e+01,7.000000000000000000e+00,6.433000087738037109e+00,4.309999942779541016e-01,3.300000000000000000e+02
0.000000000000000000e+00,3.410599946975708008e+00,7.700000000000000000e+01,2.400000000000000000e+01,7.060999870300292969e+00,5.320000052452087402e-01,6.660000000000000000e+02
0.000000000000000000e+00,1.914199948310852051e+00,1.000000000000000000e+02,2.400000000000000000e+01,6.151999950408935547e+00,7.400000095367431641e-01,6.660000000000000000e+02
0.000000000000000000e+00,2.640300035476684570e+00,5.279999923706054688e+01,4.000000000000000000e+00,6.122000217437744141e+00,5.440000295639038086e-01,3.040000000000000000e+02
0.000000000000000000e+00,3.651900053024291992e+00,7.040000152587890625e+01,8.000000000000000000e+00,8.246999740600585938e+00,5.070000290870666504e-01,3.070000000000000000e+02
0.000000000000000000e+00,1.820600032806396484e+00,8.790000152587890625e+01,2.400000000000000000e+01,5.934999942779541016e+00,7.400000095367431641e-01,6.660000000000000000e+02
0.000000000000000000e+00,4.354899883270263672e+00,7.269999694824218750e+01,4.000000000000000000e+00,5.782999992370605469e+00,4.889999926090240479e-01,2.770000000000000000e+02
1.000000000000000000e+00,1.321599960327148438e+00,1.000000000000000000e+02,5.000000000000000000e+00,5.402999877929687500e+00,8.709999918937683105e-01,4.030000000000000000e+02
0.000000000000000000e+00,1.623200058937072754e+00,9.850000000000000000e+01,5.000000000000000000e+00,5.709000110626220703e+00,8.709999918937683105e-01,4.030000000000000000e+02
1.000000000000000000e+00,2.505199909210205078e+00,9.100000000000000000e+01,2.400000000000000000e+01,6.394999980926513672e+00,7.699999809265136719e-01,6.660000000000000000e+02
0.000000000000000000e+00,6.189899921417236328e+00,4.220000076293945312e+01,6.000000000000000000e+00,6.605999946594238281e+00,4.280000030994415283e-01,3.000000000000000000e+02
0.000000000000000000e+00,6.479800224304199219e+00,3.079999923706054688e+01,5.000000000000000000e+00,6.738999843597412109e+00,4.370000064373016357e-01,3.980000000000000000e+02
0.000000000000000000e+00,1.589499950408935547e+00,1.000000000000000000e+02,2.400000000000000000e+01,4.880000114440917969e+00,6.999999880790710449e-01,6.660000000000000000e+02
0.000000000000000000e+00,4.694699764251708984e+00,6.450000000000000000e+01,5.000000000000000000e+00,7.820000171661376953e+00,4.429000020027160645e-01,2.160000000000000000e+02
0.000000000000000000e+00,5.100399971008300781e+00,3.379999923706054688e+01,3.000000000000000000e+00,5.682000160217285156e+00,4.480000138282775879e-01,2.330000000000000000e+02
0.000000000000000000e+00,3.262799978256225586e+00,8.280000305175781250e+01,4.000000000000000000e+00,6.265999794006347656e+00,5.440000295639038086e-01,3.040000000000000000e+02
0.000000000000000000e+00,2.759200096130371094e+00,6.519999694824218750e+01,6.000000000000000000e+00,5.730999946594238281e+00,5.469999909400939941e-01,4.320000000000000000e+02
0.000000000000000000e+00,1.819499969482421875e+00,9.080000305175781250e+01,2.400000000000000000e+01,6.782000064849853516e+00,6.790000200271606445e-01,6.660000000000000000e+02
0.000000000000000000e+00,3.317500114440917969e+00,7.340000152587890625e+01,5.000000000000000000e+00,6.315000057220458984e+00,5.099999904632568359e-01,2.960000000000000000e+02
0.000000000000000000e+00,2.206000089645385742e+00,9.740000152587890625e+01,2.400000000000000000e+01,6.162000179290771484e+00,5.839999914169311523e-01,6.660000000000000000e+02
0.000000000000000000e+00,3.998600006103515625e+00,8.319999694824218750e+01,4.000000000000000000e+00,5.914000034332275391e+00,5.440000295639038086e-01,3.040000000000000000e+02
0.000000000000000000e+00,4.090000152587890625e+00,6.519999694824218750e+01,1.000000000000000000e+00,6.574999809265136719e+00,5.379999876022338867e-01,2.960000000000000000e+02
0.000000000000000000e+00,3.421700000762939453e+00,8.630000305175781250e+01,2.000000000000000000e+00,7.006999969482421875e+00,4.889999926090240479e-01,2.700000000000000000e+02
0.000000000000000000e+00,5.960400104522705078e+00,5.100000000000000000e+01,4.000000000000000000e+00,6.548999786376953125e+00,4.370000064373016357e-01,2.890000000000000000e+02
0.000000000000000000e+00,2.834000110626220703e+00,9.040000152587890625e+01,4.000000000000000000e+00,6.022999763488769531e+00,5.440000295639038086e-01,3.040000000000000000e+02
0.000000000000000000e+00,4.707499980926513672e+00,6.179999923706054688e+01,4.000000000000000000e+00,5.948999881744384766e+00,5.379999876022338867e-01,3.070000000000000000e+02
0.000000000000000000e+00,1.519199967384338379e+00,9.909999847412109375e+01,2.400000000000000000e+01,6.545000076293945312e+00,6.710000038146972656e-01,6.660000000000000000e+02
0.000000000000000000e+00,3.796499967575073242e+00,3.659999847412109375e+01,4.000000000000000000e+00,5.455999851226806641e+00,5.379999876022338867e-01,3.070000000000000000e+02
0.000000000000000000e+00,1.553900003433227539e+00,1.000000000000000000e+02,2.400000000000000000e+01,4.627999782562255859e+00,5.970000028610229492e-01,6.660000000000000000e+02
0.000000000000000000e+00,1.489599943161010742e+00,1.000000000000000000e+02,2.400000000000000000e+01,5.453000068664550781e+00,6.930000185966491699e-01,6.660000000000000000e+02
0.000000000000000000e+00,3.990000009536743164e+00,8.200000000000000000e+01,4.000000000000000000e+00,5.949999809265136719e+00,5.379999876022338867e-01,3.070000000000000000e+02
0.000000000000000000e+00,3.182699918746948242e+00,7.030000305175781250e+01,7.000000000000000000e+00,6.848999977111816406e+00,4.720000028610229492e-01,2.220000000000000000e+02
0.000000000000000000e+00,3.317500114440917969e+00,8.250000000000000000e+01,4.000000000000000000e+00,6.635000228881835938e+00,5.440000295639038086e-01,3.040000000000000000e+02
0.000000000000000000e+00,6.219600200653076172e+00,1.879999923706054688e+01,1.000000000000000000e+00,6.604000091552734375e+00,4.009999930858612061e-01,2.650000000000000000e+02
0.000000000000000000e+00,2.381700038909912109e+00,5.400000000000000000e+01,6.000000000000000000e+00,5.706999778747558594e+00,5.849999785423278809e-01,3.910000000000000000e+02
0.000000000000000000e+00,1.765900015830993652e+00,1.000000000000000000e+02,5.000000000000000000e+00,6.510000228881835938e+00,8.709999918937683105e-01,4.030000000000000000e+02
0.000000000000000000e+00,3.917500019073486328e+00,5.870000076293945312e+01,3.000000000000000000e+00,6.538000106811523438e+00,4.639999866485595703e-01,2.230000000000000000e+02
0.000000000000000000e+00,1.909600019454956055e+00,9.540000152587890625e+01,2.400000000000000000e+01,5.895999908447265625e+00,6.790000200271606445e-01,6.660000000000000000e+02
0.000000000000000000e+00,1.926499962806701660e+00,9.700000000000000000e+01,2.400000000000000000e+01,5.712999820709228516e+00,6.999999880790710449e-01,6.660000000000000000e+02
0.000000000000000000e+00,1.757200002670288086e+00,9.559999847412109375e+01,2.000000000000000000e+00,5.612999916076660156e+00,5.809999704360961914e-01,1.880000000000000000e+02
0.000000000000000000e+00,2.798599958419799805e+00,2.879999923706054688e+01,6.000000000000000000e+00,5.670000076293945312e+00,5.849999785423278809e-01,3.910000000000000000e+02
0.000000000000000000e+00,4.812200069427490234e+00,5.850000000000000000e+01,5.000000000000000000e+00,5.967999935150146484e+00,5.149999856948852539e-01,2.240000000000000000e+02
0.000000000000000000e+00,7.035500049591064453e+00,7.800000190734863281e+00,6.000000000000000000e+00,6.393000125885009766e+00,4.280000030994415283e-01,3.000000000000000000e+02
0.000000000000000000e+00,4.257900238037109375e+00,8.169999694824218750e+01,4.000000000000000000e+00,5.989999771118164062e+00,5.379999876022338867e-01,3.070000000000000000e+02
0.000000000000000000e+00,5.214600086212158203e+00,1.720000076293945312e+01,4.000000000000000000e+00,6.333000183105468750e+00,4.600000083446502686e-01,4.300000000000000000e+02
0.000000000000000000e+00,5.116700172424316406e+00,2.770000076293945312e+01,4.000000000000000000e+00,7.147999763488769531e+00,4.110000133514404297e-01,2.450000000000000000e+02
0.000000000000000000e+00,1.527500033378601074e+00,1.000000000000000000e+02,2.400000000000000000e+01,6.657000064849853516e+00,5.970000028610229492e-01,6.660000000000000000e+02
0.000000000000000000e+00,1.817199945449829102e+00,9.390000152587890625e+01,2.400000000000000000e+01,5.626999855041503906e+00,7.400000095367431641e-01,6.660000000000000000e+02
0.000000000000000000e+00,7.309000015258789062e+00,3.659999847412109375e+01,2.000000000000000000e+00,7.106999874114990234e+00,4.040000140666961670e-01,3.290000000000000000e+02
0.000000000000000000e+00,6.498000144958496094e+00,2.139999961853027344e+01,4.000000000000000000e+00,5.877999782562255859e+00,4.090000092983245850e-01,3.450000000000000000e+02
0.000000000000000000e+00,2.783099889755249023e+00,8.369999694824218750e+01,2.400000000000000000e+01,6.301000118255615234e+00,7.129999995231628418e-01,6.660000000000000000e+02
0.000000000000000000e+00,1.794000029563903809e+00,7.650000000000000000e+01,2.400000000000000000e+01,6.823999881744384766e+00,7.179999947547912598e-01,6.660000000000000000e+02
0.000000000000000000e+00,2.548000097274780273e+00,9.540000152587890625e+01,6.000000000000000000e+00,6.092000007629394531e+00,5.469999909400939941e-01,4.320000000000000000e+02
