ID,DIS,PTRATIO,NOX,CRIM,RM,TAX,RAD,B,CHAS,ZN,AGE,LSTAT,INDUS,MEDV
161,-0.4748913097001356,0.8202176558457616,1.3697397277107073,0.3010692685644628,0.3362534371381784,1.5088001806269808,1.6342694487243612,0.4095595318846608,-0.2832205920185104,-0.4929278074702274,0.7478800049148835,-0.3460540544634287,0.9847855275435698,20.2
224,0.22863266951828715,1.1866737608628344,-0.14910691504018564,-0.335655026538518,0.5659936531593528,-0.6260258571020546,-0.6558618633971854,0.264145280524321,-0.2832205920185104,-0.4929278074702274,0.6547529635821118,-0.11230897257321115,-0.46550155555525463,21.0
76,-0.5830579991444598,0.8202176558457616,1.3697397277107073,0.14880618106512336,-0.4300229355535624,1.5088001806269808,1.6342694487243612,-3.692213765869038,-0.2832205920185104,-0.4929278074702274,0.6762438192742901,0.8600152438103558,0.9847855275435698,12.7
260,1.1834851330338159,-0.8288348167310634,-1.1038105190550334,-0.45588964123606196,0.4689605184423346,-0.6676519915424536,-0.4268487321850308,0.30213060740652853,-0.2832205920185104,0.7886950663985178,-0.9606430226132692,-0.7499212965459342,-0.9329133564334903,23.3
389,0.32074566025775236,0.04149843268448297,-0.921548921924926,-0.4612596529307068,-0.37437157887762634,-0.9828212951626176,-0.7703684290032627,0.43277873169716563,-0.2832205920185104,-0.4929278074702274,-0.8567705534344088,0.009404442848913707,-0.9969822637189805,22.5
403,0.33356904154029227,1.1866737608628344,-0.14910691504018564,-0.3418231403649456,-0.3287089272460887,-0.6260258571020546,-0.6558618633971854,-0.5260565195464016,-0.2832205920185104,-0.4929278074702274,0.7084801028125568,0.6207377339464054,-0.46550155555525463,14.8
125,-1.1170392578944939,0.8202176558457616,1.1961572542534622,4.599542962816394,-1.1763218981565053,1.5088001806269808,1.6342694487243612,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,1.10964274239988,2.4616531422060457,0.9847855275435698,5.0
140,-1.2695004513872858,0.8202176558457616,0.9010670493761465,2.2692433013479216,-3.0527714886400057,1.5088001806269808,1.6342694487243612,0.1570373588085739,-0.2832205920185104,-0.4929278074702274,1.10964274239988,1.458900571966948,0.9847855275435698,11.9
313,-0.9407422373612563,1.2782877871171021,0.5972977208259674,-0.42155935731909155,0.25206292319253065,0.1470309253624986,-0.6558618633971854,0.4123415558253295,-0.2832205920185104,-0.4929278074702274,1.0523337938874056,0.24868195271286406,1.5366517971163152,17.1
134,-1.1820861041711939,0.8202176558457616,0.6580515865360033,0.2810942521304209,0.578836273930722,1.5088001806269808,1.6342694487243612,0.21171482933479402,3.530816713830763,-0.4929278074702274,0.9950248453749304,-1.253372242155633,0.9847855275435698,50.0
200,0.5339466101308183,-0.37076468545972285,-0.9389071692706505,-0.46001889481523645,0.7828912484091555,-0.9411951607222185,-0.6558618633971854,0.40560049781524754,3.530816713830763,1.215902691021433,-1.483587177789601,-1.1938986414380037,-0.7174088501095686,33.1
37,-0.05186655998642827,-0.09592260669691952,-0.7913620668319922,-0.46431596125986857,-0.09468783763445747,-0.8460497105727351,-0.6558618633971854,0.43641676300419374,-0.2832205920185104,0.7032535414739348,-1.4370236571232156,-0.9103617077841899,0.5392153996035692,25.0
221,-0.8353653675089351,0.8202176558457616,1.6040760668779883,0.8168004876724768,0.18356894574522414,1.5088001806269808,1.6342694487243612,0.3254568081398282,-0.2832205920185104,-0.4929278074702274,1.0093520825030493,0.9305537004754507,0.9847855275435698,17.1
7,1.1209833853322766,0.13311245893875076,-0.8434368088691657,-0.4641706115338816,0.2178159344688774,-1.1314860610211854,-0.7703684290032627,0.4127695595085095,-0.2832205920185104,-0.4929278074702274,-0.36964449107837366,-1.0486724071275138,-1.3333440269678043,28.7
131,0.1557058064992632,-1.4243259873838066,-0.14910691504018564,-0.46727977430885687,0.42472482467428296,-0.6914383540798245,-0.9993815602154175,0.44251581548950597,-0.2832205920185104,0.27604591685101976,-0.13682688774644508,-1.080483867976478,-1.3144145770880002,24.0
304,-0.1941963033819461,-0.4623787117139923,-0.4441971199175024,-0.4287132065599398,2.01007501100673,-0.6260258571020546,-0.1978356009728761,0.23504103006809368,-0.2832205920185104,-0.4929278074702274,-1.8632589616847461,-1.2270932092804017,-0.747987192223098,46.7
105,-1.1878615201686737,0.8202176558457616,1.0052165334504934,1.5519820444367216,0.5303197065722135,1.5088001806269808,1.6342694487243612,0.07999669583620778,-0.2832205920185104,-0.4929278074702274,0.869661520503892,1.4450695020326152,0.9847855275435698,13.9
273,0.14963672528157285,-0.37076468545972285,-0.9389071692706505,-0.4606571122484337,0.6858581136921386,-0.9411951607222185,-0.6558618633971854,0.44251581548950597,3.530816713830763,1.215902691021433,-1.2937512858420286,-1.281034382024298,-0.7174088501095686,32.4
333,-0.5236886804585026,-0.8288348167310634,-0.39212237788032883,-0.4569533369580573,-0.5969770055813719,-0.6914383540798245,-0.5413552977911081,0.4032464775577589,-0.2832205920185104,-0.4929278074702274,-0.01146356287540664,-0.435956009036589,-1.0610511710044708,22.6
116,-0.8073203389788005,1.1408667477356997,-0.30533114115170623,-0.45078258040933894,-0.2145522981672445,-0.1681383782576654,-0.5413552977911081,0.34396796743735514,-0.2832205920185104,-0.4929278074702274,0.579534968659489,0.17952660304120213,-0.4043448713281958,20.4
210,-0.9272825814349265,-1.6991680661466115,0.4323943710415846,-0.30643576753170654,0.949845318436965,-0.05515315620515378,-0.5413552977911081,0.0843837335888011,-0.2832205920185104,-0.4929278074702274,1.0165157010671089,-1.1344250407203746,1.2002900338674911,41.3
209,0.7142081111369021,0.8202176558457616,-0.34872675951601756,-0.46358656990764324,-0.5827074269465167,-1.1195928797525,-0.5413552977911081,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,-0.813788842050053,-0.41382629714165714,-0.8950544566738824,19.5
397,-0.5098864151085933,-0.27915065920545507,-0.07099480198442533,-0.4507284046023802,-0.14463136285645195,0.11729797219078501,-0.4268487321850308,0.4039954840033235,-0.2832205920185104,-0.4929278074702274,0.12464518984172072,-0.1040103306126119,-0.19320869959192127,21.2
128,-1.1992655195535278,-1.6991680661466115,2.741041268022943,-0.029284231380950317,-1.2476697913307837,-0.05515315620515378,-0.5413552977911081,0.44251581548950597,3.530816713830763,-0.4929278074702274,1.10964274239988,1.9402218056817149,1.2002900338674911,13.4
118,-1.1067609751871148,0.8202176558457616,0.6580515865360033,1.3186560933933191,-3.445184901098532,1.5088001806269808,1.6342694487243612,-2.3981446297748863,-0.2832205920185104,-0.4929278074702274,1.10964274239988,0.07441047154027601,0.9847855275435698,23.1
65,0.7417147534299838,0.362147524574421,-1.2339973741479673,-0.4560059210168515,-0.3030236857033478,-0.63791903837074,-0.6558618633971854,0.37842226393333006,-0.2832205920185104,-0.4929278074702274,-2.192785415631476,-1.0057960903310834,-0.07671977725466621,22.8
384,0.8417567051151413,-1.0578698823667336,-1.0604149006907222,-0.4634412201816563,0.4461291926265658,-0.49520086314651485,-0.3123421665789534,0.43021070959808666,-0.2832205920185104,0.9595781162476839,-1.0251155896898034,-0.4553195069446544,-0.7640044190444706,22.0
239,0.10034991248952099,1.1866737608628344,-0.14910691504018564,-0.30526107747350295,-0.19314793021496043,-0.6260258571020546,-0.6558618633971854,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.8123525719914174,0.8199051410007915,-0.46550155555525463,15.2
234,-0.2014400454804801,0.362147524574421,-0.48759273828181365,-0.45963570008308907,-0.49138212368344136,-0.7925303948636506,-0.5413552977911081,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,-0.02937260928555499,-0.43042358106285616,-0.7829338689242745,18.9
312,1.1980215614342522,-1.2869049480024048,-1.338146858222314,-0.46621343586457087,0.46610660271536386,-0.8757826637444487,-0.9993815602154175,0.22637395548370254,-0.2832205920185104,2.070317940267263,-1.798786394608212,-1.1634702875824727,-1.2241356622766277,29.1
206,0.2256960173161787,1.1866737608628344,-0.14910691504018564,-0.3186940348769871,-0.8053128536502623,-0.6260258571020546,-0.6558618633971854,0.04950143340964676,-0.2832205920185104,-0.4929278074702274,0.8983159947601292,1.3565506544528885,-0.46550155555525463,12.7
106,-0.38370825882467163,-0.27915065920545507,-0.5830630986832984,-0.457137006157259,-0.9608512607701873,-1.3039371894171243,-0.7703684290032627,0.37938527222048435,-0.2832205920185104,-0.4929278074702274,0.7442981956328535,0.16431242611343658,-1.292572904149765,26.4
270,-0.5014190679258478,-0.27915065920545507,-0.07099480198442533,-0.4481649639804286,-0.3658098316967127,0.11729797219078501,-0.4268487321850308,0.4169425954195125,-0.2832205920185104,-0.4929278074702274,0.48640792732671717,-0.3446709474699952,-0.19320869959192127,19.2
352,1.7741437792845416,0.316340511447288,-1.0777731480364465,-0.43982585379221417,0.22923159737676183,-0.48925427251217213,-0.3123421665789534,0.23033298955311582,-0.2832205920185104,0.44692896670018584,-2.1533855135291495,-1.2727357400636985,-0.7974949842164313,24.8
394,0.8417567051151413,-1.0578698823667336,-1.0604149006907222,-0.45490126309935075,1.0054966751129024,-0.49520086314651485,-0.3123421665789534,0.3732862197351722,-0.2832205920185104,0.9595781162476839,-1.8381862967105385,-1.097081151897677,-0.7640044190444706,33.1
147,0.19730837936246476,1.1866737608628344,-0.14910691504018564,-0.28910743747177237,-0.2930349806589494,-0.6260258571020546,-0.6558618633971854,0.2266949582460877,-0.2832205920185104,-0.4929278074702274,1.10964274239988,0.03430036873071196,-0.46550155555525463,14.5
388,0.6502380373343086,-0.233343646078322,-0.9302280455977883,-0.4432257160191633,-0.7011449296158178,-1.0660735640434156,-0.7703684290032627,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,-1.2794240487139101,0.18782524500180162,-0.6446032736487842,20.0
